File_Name,ClassID,Class
03-01-05-01-02-02-20.wav,0,Angry
03-01-05-01-02-02-21.wav,0,Angry
03-01-05-01-02-02-22.wav,0,Angry
03-01-05-01-02-02-23.wav,0,Angry
03-01-05-01-02-02-24.wav,0,Angry
03-01-05-02-01-01-01.wav,0,Angry
03-01-05-02-01-01-02.wav,0,Angry
03-01-05-02-01-01-03.wav,0,Angry
03-01-05-02-01-01-04.wav,0,Angry
03-01-05-02-01-01-05.wav,0,Angry
03-01-05-02-01-01-06.wav,0,Angry
03-01-05-02-01-01-07.wav,0,Angry
03-01-05-02-01-01-08.wav,0,Angry
03-01-05-02-01-01-09.wav,0,Angry
03-01-05-02-01-01-10.wav,0,Angry
03-01-05-02-01-01-11.wav,0,Angry
03-01-05-02-01-01-12.wav,0,Angry
03-01-05-02-01-01-13.wav,0,Angry
03-01-05-02-01-01-14.wav,0,Angry
03-01-05-02-01-01-15.wav,0,Angry
03-01-05-02-01-01-16.wav,0,Angry
03-01-05-02-01-01-17.wav,0,Angry
03-01-05-02-01-01-18.wav,0,Angry
03-01-05-02-01-01-19.wav,0,Angry
03-01-05-02-01-01-20.wav,0,Angry
03-01-05-02-01-01-21.wav,0,Angry
03-01-05-02-01-01-22.wav,0,Angry
03-01-05-02-01-01-23.wav,0,Angry
03-01-05-02-01-01-24.wav,0,Angry
03-01-05-02-01-02-01.wav,0,Angry
03-01-05-02-01-02-02.wav,0,Angry
03-01-05-02-01-02-03.wav,0,Angry
03-01-05-02-01-02-04.wav,0,Angry
03-01-05-02-01-02-05.wav,0,Angry
03-01-05-02-01-02-06.wav,0,Angry
03-01-05-02-01-02-07.wav,0,Angry
03-01-05-02-01-02-08.wav,0,Angry
03-01-05-02-01-02-09.wav,0,Angry
03-01-05-02-01-02-10.wav,0,Angry
03-01-05-02-01-02-11.wav,0,Angry
03-01-05-02-01-02-12.wav,0,Angry
03-01-05-02-01-02-13.wav,0,Angry
03-01-05-02-01-02-14.wav,0,Angry
03-01-05-02-01-02-15.wav,0,Angry
03-01-05-02-01-02-16.wav,0,Angry
03-01-05-02-01-02-17.wav,0,Angry
03-01-05-02-01-02-18.wav,0,Angry
03-01-05-02-01-02-19.wav,0,Angry
03-01-05-02-01-02-20.wav,0,Angry
03-01-05-02-01-02-21.wav,0,Angry
03-01-05-02-01-02-22.wav,0,Angry
03-01-05-02-01-02-23.wav,0,Angry
03-01-05-02-01-02-24.wav,0,Angry
03-01-05-02-02-01-01.wav,0,Angry
03-01-05-02-02-01-02.wav,0,Angry
03-01-05-02-02-01-03.wav,0,Angry
03-01-05-02-02-01-04.wav,0,Angry
03-01-05-02-02-01-05.wav,0,Angry
03-01-05-02-02-01-06.wav,0,Angry
03-01-05-02-02-01-07.wav,0,Angry
03-01-05-02-02-01-08.wav,0,Angry
03-01-05-02-02-01-09.wav,0,Angry
03-01-05-02-02-01-10.wav,0,Angry
03-01-05-02-02-01-11.wav,0,Angry
03-01-05-02-02-01-12.wav,0,Angry
03-01-05-02-02-01-13.wav,0,Angry
03-01-05-02-02-01-14.wav,0,Angry
03-01-05-02-02-01-15.wav,0,Angry
03-01-05-02-02-01-16.wav,0,Angry
03-01-05-02-02-01-17.wav,0,Angry
03-01-05-02-02-01-18.wav,0,Angry
03-01-05-02-02-01-19.wav,0,Angry
03-01-05-02-02-01-20.wav,0,Angry
03-01-05-02-02-01-21.wav,0,Angry
03-01-05-02-02-01-22.wav,0,Angry
03-01-05-02-02-01-23.wav,0,Angry
03-01-05-02-02-01-24.wav,0,Angry
03-01-05-02-02-02-01.wav,0,Angry
03-01-05-02-02-02-02.wav,0,Angry
03-01-05-02-02-02-03.wav,0,Angry
03-01-05-02-02-02-04.wav,0,Angry
03-01-05-02-02-02-05.wav,0,Angry
03-01-05-02-02-02-06.wav,0,Angry
03-01-05-02-02-02-07.wav,0,Angry
03-01-05-02-02-02-08.wav,0,Angry
03-01-05-02-02-02-09.wav,0,Angry
03-01-05-02-02-02-10.wav,0,Angry
03-01-05-02-02-02-11.wav,0,Angry
03-01-05-02-02-02-12.wav,0,Angry
03-01-05-02-02-02-13.wav,0,Angry
03-01-05-02-02-02-14.wav,0,Angry
03-01-05-02-02-02-15.wav,0,Angry
03-01-05-02-02-02-16.wav,0,Angry
03-01-05-02-02-02-17.wav,0,Angry
03-01-05-02-02-02-18.wav,0,Angry
03-01-05-02-02-02-19.wav,0,Angry
03-01-05-02-02-02-20.wav,0,Angry
03-01-05-02-02-02-21.wav,0,Angry
03-01-05-02-02-02-22.wav,0,Angry
03-01-05-02-02-02-23.wav,0,Angry
03-01-05-02-02-02-24.wav,0,Angry
03-02-05-01-01-01-01.wav,0,Angry
03-02-05-01-01-01-02.wav,0,Angry
03-02-05-01-01-01-03.wav,0,Angry
03-02-05-01-01-01-04.wav,0,Angry
03-02-05-01-01-01-05.wav,0,Angry
03-02-05-01-01-01-06.wav,0,Angry
03-02-05-01-01-01-07.wav,0,Angry
03-02-05-01-01-01-08.wav,0,Angry
03-02-05-01-01-01-09.wav,0,Angry
03-02-05-01-01-01-10.wav,0,Angry
03-02-05-01-01-01-11.wav,0,Angry
03-02-05-01-01-01-12.wav,0,Angry
03-02-05-01-01-01-13.wav,0,Angry
03-02-05-01-01-01-14.wav,0,Angry
03-02-05-01-01-01-15.wav,0,Angry
03-02-05-01-01-01-16.wav,0,Angry
03-02-05-01-01-01-17.wav,0,Angry
03-02-05-01-01-01-19.wav,0,Angry
03-02-05-01-01-01-20.wav,0,Angry
03-02-05-01-01-01-21.wav,0,Angry
03-02-05-01-01-01-22.wav,0,Angry
03-02-05-01-01-01-23.wav,0,Angry
03-02-05-01-01-01-24.wav,0,Angry
03-02-05-01-01-02-01.wav,0,Angry
03-02-05-01-01-02-02.wav,0,Angry
03-02-05-01-01-02-03.wav,0,Angry
03-02-05-01-01-02-04.wav,0,Angry
03-02-05-01-01-02-05.wav,0,Angry
03-02-05-01-01-02-06.wav,0,Angry
03-02-05-01-01-02-07.wav,0,Angry
03-02-05-01-01-02-08.wav,0,Angry
03-02-05-01-01-02-09.wav,0,Angry
03-02-05-01-01-02-10.wav,0,Angry
03-02-05-01-01-02-11.wav,0,Angry
03-02-05-01-01-02-12.wav,0,Angry
03-02-05-01-01-02-13.wav,0,Angry
03-02-05-01-01-02-14.wav,0,Angry
03-02-05-01-01-02-15.wav,0,Angry
03-02-05-01-01-02-16.wav,0,Angry
03-02-05-01-01-02-17.wav,0,Angry
03-02-05-01-01-02-19.wav,0,Angry
03-02-05-01-01-02-20.wav,0,Angry
03-02-05-01-01-02-21.wav,0,Angry
03-02-05-01-01-02-22.wav,0,Angry
03-02-05-01-01-02-23.wav,0,Angry
03-02-05-01-01-02-24.wav,0,Angry
03-02-05-01-02-01-01.wav,0,Angry
03-02-05-01-02-01-02.wav,0,Angry
03-02-05-01-02-01-03.wav,0,Angry
03-02-05-01-02-01-04.wav,0,Angry
03-02-05-01-02-01-05.wav,0,Angry
03-02-05-01-02-01-06.wav,0,Angry
03-02-05-01-02-01-07.wav,0,Angry
03-02-05-01-02-01-08.wav,0,Angry
03-02-05-01-02-01-09.wav,0,Angry
03-02-05-01-02-01-10.wav,0,Angry
03-02-05-01-02-01-11.wav,0,Angry
03-02-05-01-02-01-12.wav,0,Angry
03-02-05-01-02-01-13.wav,0,Angry
03-02-05-01-02-01-14.wav,0,Angry
03-02-05-01-02-01-15.wav,0,Angry
03-02-05-01-02-01-16.wav,0,Angry
03-02-05-01-02-01-17.wav,0,Angry
03-02-05-01-02-01-19.wav,0,Angry
03-02-05-01-02-01-20.wav,0,Angry
03-02-05-01-02-01-21.wav,0,Angry
03-02-05-01-02-01-22.wav,0,Angry
03-02-05-01-02-01-23.wav,0,Angry
03-02-05-01-02-01-24.wav,0,Angry
03-02-05-01-02-02-01.wav,0,Angry
03-02-05-01-02-02-02.wav,0,Angry
03-02-05-01-02-02-03.wav,0,Angry
03-02-05-01-02-02-04.wav,0,Angry
03-02-05-01-02-02-05.wav,0,Angry
03-02-05-01-02-02-06.wav,0,Angry
03-02-05-01-02-02-07.wav,0,Angry
03-02-05-01-02-02-08.wav,0,Angry
03-02-05-01-02-02-09.wav,0,Angry
03-02-05-01-02-02-10.wav,0,Angry
03-02-05-01-02-02-11.wav,0,Angry
03-02-05-01-02-02-12.wav,0,Angry
03-02-05-01-02-02-13.wav,0,Angry
03-02-05-01-02-02-14.wav,0,Angry
03-02-05-01-02-02-15.wav,0,Angry
03-02-05-01-02-02-16.wav,0,Angry
03-02-05-01-02-02-17.wav,0,Angry
03-02-05-01-02-02-19.wav,0,Angry
03-02-05-01-02-02-20.wav,0,Angry
03-02-05-01-02-02-21.wav,0,Angry
03-02-05-01-02-02-22.wav,0,Angry
03-02-05-01-02-02-23.wav,0,Angry
03-02-05-01-02-02-24.wav,0,Angry
03-02-05-02-01-01-01.wav,0,Angry
03-02-05-02-01-01-02.wav,0,Angry
03-02-05-02-01-01-03.wav,0,Angry
03-02-05-02-01-01-04.wav,0,Angry
03-02-05-02-01-01-05.wav,0,Angry
03-02-05-02-01-01-06.wav,0,Angry
03-02-05-02-01-01-07.wav,0,Angry
03-02-05-02-01-01-08.wav,0,Angry
03-02-05-02-01-01-09.wav,0,Angry
03-02-05-02-01-01-10.wav,0,Angry
03-02-05-02-01-01-11.wav,0,Angry
03-02-05-02-01-01-12.wav,0,Angry
03-02-05-02-01-01-13.wav,0,Angry
03-02-05-02-01-01-14.wav,0,Angry
03-02-05-02-01-01-15.wav,0,Angry
03-02-05-02-01-01-16.wav,0,Angry
03-02-05-02-01-01-17.wav,0,Angry
03-02-05-02-01-01-19.wav,0,Angry
03-02-05-02-01-01-20.wav,0,Angry
03-02-05-02-01-01-21.wav,0,Angry
03-02-05-02-01-01-22.wav,0,Angry
03-02-05-02-01-01-23.wav,0,Angry
03-02-05-02-01-01-24.wav,0,Angry
03-02-05-02-01-02-01.wav,0,Angry
03-02-05-02-01-02-02.wav,0,Angry
03-02-05-02-01-02-03.wav,0,Angry
03-02-05-02-01-02-04.wav,0,Angry
03-02-05-02-01-02-05.wav,0,Angry
03-02-05-02-01-02-06.wav,0,Angry
03-02-05-02-01-02-07.wav,0,Angry
03-02-05-02-01-02-08.wav,0,Angry
03-02-05-02-01-02-09.wav,0,Angry
03-02-05-02-01-02-10.wav,0,Angry
03-02-05-02-01-02-11.wav,0,Angry
03-02-05-02-01-02-12.wav,0,Angry
03-02-05-02-01-02-13.wav,0,Angry
03-02-05-02-01-02-14.wav,0,Angry
03-02-05-02-01-02-15.wav,0,Angry
03-02-05-02-01-02-16.wav,0,Angry
03-02-05-02-01-02-17.wav,0,Angry
03-02-05-02-01-02-19.wav,0,Angry
03-02-05-02-01-02-20.wav,0,Angry
03-02-05-02-01-02-21.wav,0,Angry
03-02-05-02-01-02-22.wav,0,Angry
03-02-05-02-01-02-23.wav,0,Angry
03-02-05-02-01-02-24.wav,0,Angry
03-02-05-02-02-01-01.wav,0,Angry
03-02-05-02-02-01-02.wav,0,Angry
03-02-05-02-02-01-03.wav,0,Angry
03-02-05-02-02-01-04.wav,0,Angry
03-02-05-02-02-01-05.wav,0,Angry
03-02-05-02-02-01-06.wav,0,Angry
03-02-05-02-02-01-07.wav,0,Angry
03-02-05-02-02-01-08.wav,0,Angry
03-02-05-02-02-01-09.wav,0,Angry
03-02-05-02-02-01-10.wav,0,Angry
03-02-05-02-02-01-11.wav,0,Angry
03-02-05-02-02-01-12.wav,0,Angry
03-02-05-02-02-01-13.wav,0,Angry
03-02-05-02-02-01-14.wav,0,Angry
03-02-05-02-02-01-15.wav,0,Angry
03-02-05-02-02-01-16.wav,0,Angry
03-02-05-02-02-01-17.wav,0,Angry
03-02-05-02-02-01-19.wav,0,Angry
03-02-05-02-02-01-20.wav,0,Angry
03-02-05-02-02-01-21.wav,0,Angry
03-02-05-02-02-01-22.wav,0,Angry
03-02-05-02-02-01-23.wav,0,Angry
03-02-05-02-02-01-24.wav,0,Angry
03-02-05-02-02-02-01.wav,0,Angry
03-02-05-02-02-02-02.wav,0,Angry
03-02-05-02-02-02-03.wav,0,Angry
03-02-05-02-02-02-04.wav,0,Angry
03-02-05-02-02-02-05.wav,0,Angry
03-02-05-02-02-02-06.wav,0,Angry
03-02-05-02-02-02-07.wav,0,Angry
03-02-05-02-02-02-08.wav,0,Angry
03-02-05-02-02-02-09.wav,0,Angry
03-02-05-02-02-02-10.wav,0,Angry
03-02-05-02-02-02-11.wav,0,Angry
03-02-05-02-02-02-12.wav,0,Angry
03-02-05-02-02-02-13.wav,0,Angry
03-02-05-02-02-02-14.wav,0,Angry
03-02-05-02-02-02-15.wav,0,Angry
03-02-05-02-02-02-16.wav,0,Angry
03-02-05-02-02-02-17.wav,0,Angry
03-02-05-02-02-02-19.wav,0,Angry
03-02-05-02-02-02-20.wav,0,Angry
03-02-05-02-02-02-21.wav,0,Angry
03-02-05-02-02-02-22.wav,0,Angry
03-02-05-02-02-02-23.wav,0,Angry
03-02-05-02-02-02-24.wav,0,Angry
1001_DFA_ANG_XX.wav,0,Angry
1001_IEO_ANG_HI.wav,0,Angry
1001_IEO_ANG_LO.wav,0,Angry
1001_IEO_ANG_MD.wav,0,Angry
1001_IOM_ANG_XX.wav,0,Angry
1001_ITH_ANG_XX.wav,0,Angry
1001_ITS_ANG_XX.wav,0,Angry
1001_IWL_ANG_XX.wav,0,Angry
1001_IWW_ANG_XX.wav,0,Angry
1001_MTI_ANG_XX.wav,0,Angry
1001_TAI_ANG_XX.wav,0,Angry
1001_TIE_ANG_XX.wav,0,Angry
1001_TSI_ANG_XX.wav,0,Angry
1001_WSI_ANG_XX.wav,0,Angry
1002_DFA_ANG_XX.wav,0,Angry
1002_IEO_ANG_HI.wav,0,Angry
1002_IEO_ANG_LO.wav,0,Angry
1002_IEO_ANG_MD.wav,0,Angry
1002_IOM_ANG_XX.wav,0,Angry
1002_ITH_ANG_XX.wav,0,Angry
1002_ITS_ANG_XX.wav,0,Angry
1002_IWL_ANG_XX.wav,0,Angry
1002_IWW_ANG_XX.wav,0,Angry
1002_MTI_ANG_XX.wav,0,Angry
1002_TAI_ANG_XX.wav,0,Angry
1002_TIE_ANG_XX.wav,0,Angry
1002_TSI_ANG_XX.wav,0,Angry
1002_WSI_ANG_XX.wav,0,Angry
1003_DFA_ANG_XX.wav,0,Angry
1003_IEO_ANG_HI.wav,0,Angry
1003_IEO_ANG_LO.wav,0,Angry
1003_IEO_ANG_MD.wav,0,Angry
1003_IOM_ANG_XX.wav,0,Angry
1003_ITH_ANG_XX.wav,0,Angry
1003_ITS_ANG_XX.wav,0,Angry
1003_IWL_ANG_XX.wav,0,Angry
1003_IWW_ANG_XX.wav,0,Angry
1003_MTI_ANG_XX.wav,0,Angry
1003_TAI_ANG_XX.wav,0,Angry
1003_TIE_ANG_XX.wav,0,Angry
1003_TSI_ANG_XX.wav,0,Angry
1003_WSI_ANG_XX.wav,0,Angry
1004_DFA_ANG_XX.wav,0,Angry
1004_IEO_ANG_HI.wav,0,Angry
1004_IEO_ANG_LO.wav,0,Angry
1004_IEO_ANG_MD.wav,0,Angry
1004_IOM_ANG_XX.wav,0,Angry
1004_ITH_ANG_XX.wav,0,Angry
1004_ITS_ANG_XX.wav,0,Angry
1004_IWL_ANG_XX.wav,0,Angry
1004_IWW_ANG_XX.wav,0,Angry
1004_MTI_ANG_XX.wav,0,Angry
1004_TAI_ANG_XX.wav,0,Angry
1004_TIE_ANG_XX.wav,0,Angry
1004_TSI_ANG_XX.wav,0,Angry
1004_WSI_ANG_XX.wav,0,Angry
1005_DFA_ANG_XX.wav,0,Angry
1005_IEO_ANG_HI.wav,0,Angry
1005_IEO_ANG_LO.wav,0,Angry
1005_IEO_ANG_MD.wav,0,Angry
1005_IOM_ANG_XX.wav,0,Angry
1005_ITH_ANG_XX.wav,0,Angry
1005_ITS_ANG_XX.wav,0,Angry
1005_IWL_ANG_XX.wav,0,Angry
1005_IWW_ANG_XX.wav,0,Angry
1005_MTI_ANG_XX.wav,0,Angry
1005_TAI_ANG_XX.wav,0,Angry
1005_TIE_ANG_XX.wav,0,Angry
1005_TSI_ANG_XX.wav,0,Angry
1005_WSI_ANG_XX.wav,0,Angry
1006_DFA_ANG_XX.wav,0,Angry
1006_IEO_ANG_HI.wav,0,Angry
1006_IEO_ANG_LO.wav,0,Angry
1006_IEO_ANG_MD.wav,0,Angry
1006_IOM_ANG_XX.wav,0,Angry
1006_ITH_ANG_XX.wav,0,Angry
1006_ITS_ANG_XX.wav,0,Angry
1006_IWL_ANG_XX.wav,0,Angry
1006_IWW_ANG_XX.wav,0,Angry
1006_MTI_ANG_XX.wav,0,Angry
1006_TAI_ANG_XX.wav,0,Angry
1006_TIE_ANG_XX.wav,0,Angry
1006_TSI_ANG_XX.wav,0,Angry
1006_WSI_ANG_XX.wav,0,Angry
1007_DFA_ANG_XX.wav,0,Angry
1007_IEO_ANG_HI.wav,0,Angry
1007_IEO_ANG_LO.wav,0,Angry
1007_IEO_ANG_MD.wav,0,Angry
1007_IOM_ANG_XX.wav,0,Angry
1007_ITH_ANG_XX.wav,0,Angry
1007_ITS_ANG_XX.wav,0,Angry
1007_IWL_ANG_XX.wav,0,Angry
1007_IWW_ANG_XX.wav,0,Angry
1007_MTI_ANG_XX.wav,0,Angry
1007_TAI_ANG_XX.wav,0,Angry
1007_TIE_ANG_XX.wav,0,Angry
1007_TSI_ANG_XX.wav,0,Angry
1007_WSI_ANG_XX.wav,0,Angry
1008_DFA_ANG_XX.wav,0,Angry
1008_IEO_ANG_HI.wav,0,Angry
1008_IEO_ANG_LO.wav,0,Angry
1008_IEO_ANG_MD.wav,0,Angry
1008_IOM_ANG_XX.wav,0,Angry
1008_ITH_ANG_XX.wav,0,Angry
1008_ITS_ANG_XX.wav,0,Angry
1008_IWL_ANG_XX.wav,0,Angry
1008_IWW_ANG_XX.wav,0,Angry
1008_MTI_ANG_XX.wav,0,Angry
1008_TAI_ANG_XX.wav,0,Angry
1008_TIE_ANG_XX.wav,0,Angry
1008_TSI_ANG_XX.wav,0,Angry
1009_DFA_ANG_XX.wav,0,Angry
1009_IEO_ANG_HI.wav,0,Angry
1009_IEO_ANG_LO.wav,0,Angry
1009_IEO_ANG_MD.wav,0,Angry
1009_IOM_ANG_XX.wav,0,Angry
1009_ITH_ANG_XX.wav,0,Angry
1009_ITS_ANG_XX.wav,0,Angry
1009_IWL_ANG_XX.wav,0,Angry
1009_IWW_ANG_XX.wav,0,Angry
1009_TAI_ANG_XX.wav,0,Angry
1009_TIE_ANG_XX.wav,0,Angry
1009_TSI_ANG_XX.wav,0,Angry
1009_WSI_ANG_XX.wav,0,Angry
1010_DFA_ANG_XX.wav,0,Angry
1010_IEO_ANG_HI.wav,0,Angry
1010_IEO_ANG_LO.wav,0,Angry
1010_IEO_ANG_MD.wav,0,Angry
1010_IOM_ANG_XX.wav,0,Angry
1010_ITH_ANG_XX.wav,0,Angry
1010_ITS_ANG_XX.wav,0,Angry
1010_IWL_ANG_XX.wav,0,Angry
1010_IWW_ANG_XX.wav,0,Angry
1010_MTI_ANG_XX.wav,0,Angry
1010_TAI_ANG_XX.wav,0,Angry
1010_TIE_ANG_XX.wav,0,Angry
1010_TSI_ANG_XX.wav,0,Angry
1010_WSI_ANG_XX.wav,0,Angry
1011_DFA_ANG_XX.wav,0,Angry
1011_IEO_ANG_HI.wav,0,Angry
1011_IEO_ANG_LO.wav,0,Angry
1011_IEO_ANG_MD.wav,0,Angry
1011_IOM_ANG_XX.wav,0,Angry
1011_ITH_ANG_XX.wav,0,Angry
1011_ITS_ANG_XX.wav,0,Angry
1011_IWL_ANG_XX.wav,0,Angry
1011_IWW_ANG_XX.wav,0,Angry
1011_MTI_ANG_XX.wav,0,Angry
1011_TAI_ANG_XX.wav,0,Angry
1011_TIE_ANG_XX.wav,0,Angry
1011_TSI_ANG_XX.wav,0,Angry
1011_WSI_ANG_XX.wav,0,Angry
1012_DFA_ANG_XX.wav,0,Angry
1012_IEO_ANG_HI.wav,0,Angry
1012_IEO_ANG_LO.wav,0,Angry
1012_IEO_ANG_MD.wav,0,Angry
1012_IOM_ANG_XX.wav,0,Angry
1012_ITH_ANG_XX.wav,0,Angry
1012_ITS_ANG_XX.wav,0,Angry
1012_IWL_ANG_XX.wav,0,Angry
1012_IWW_ANG_XX.wav,0,Angry
1012_MTI_ANG_XX.wav,0,Angry
1012_TAI_ANG_XX.wav,0,Angry
1012_TIE_ANG_XX.wav,0,Angry
1012_TSI_ANG_XX.wav,0,Angry
1012_WSI_ANG_XX.wav,0,Angry
1013_DFA_ANG_XX.wav,0,Angry
1013_IEO_ANG_HI.wav,0,Angry
1013_IEO_ANG_LO.wav,0,Angry
1013_IEO_ANG_MD.wav,0,Angry
1013_IOM_ANG_XX.wav,0,Angry
1013_ITH_ANG_XX.wav,0,Angry
1013_ITS_ANG_XX.wav,0,Angry
1013_IWL_ANG_XX.wav,0,Angry
1013_IWW_ANG_XX.wav,0,Angry
1013_MTI_ANG_XX.wav,0,Angry
1013_TAI_ANG_XX.wav,0,Angry
1013_TIE_ANG_XX.wav,0,Angry
1013_TSI_ANG_XX.wav,0,Angry
1013_WSI_ANG_XX.wav,0,Angry
1014_DFA_ANG_XX.wav,0,Angry
1014_IEO_ANG_HI.wav,0,Angry
1014_IEO_ANG_LO.wav,0,Angry
1014_IEO_ANG_MD.wav,0,Angry
1014_IOM_ANG_XX.wav,0,Angry
1014_ITH_ANG_XX.wav,0,Angry
1014_ITS_ANG_XX.wav,0,Angry
1014_IWL_ANG_XX.wav,0,Angry
1014_IWW_ANG_XX.wav,0,Angry
1014_MTI_ANG_XX.wav,0,Angry
1014_TAI_ANG_XX.wav,0,Angry
1014_TIE_ANG_XX.wav,0,Angry
1014_TSI_ANG_XX.wav,0,Angry
1014_WSI_ANG_XX.wav,0,Angry
1015_DFA_ANG_XX.wav,0,Angry
1015_IEO_ANG_HI.wav,0,Angry
1015_IEO_ANG_LO.wav,0,Angry
1015_IEO_ANG_MD.wav,0,Angry
1015_IOM_ANG_XX.wav,0,Angry
1015_ITH_ANG_XX.wav,0,Angry
1015_ITS_ANG_XX.wav,0,Angry
1015_IWL_ANG_XX.wav,0,Angry
1015_IWW_ANG_XX.wav,0,Angry
1015_MTI_ANG_XX.wav,0,Angry
1015_TAI_ANG_XX.wav,0,Angry
1015_TIE_ANG_XX.wav,0,Angry
1015_TSI_ANG_XX.wav,0,Angry
1015_WSI_ANG_XX.wav,0,Angry
1016_DFA_ANG_XX.wav,0,Angry
1016_IEO_ANG_HI.wav,0,Angry
1016_IEO_ANG_LO.wav,0,Angry
1016_IEO_ANG_MD.wav,0,Angry
1016_IOM_ANG_XX.wav,0,Angry
1016_ITH_ANG_XX.wav,0,Angry
1016_ITS_ANG_XX.wav,0,Angry
1016_IWL_ANG_XX.wav,0,Angry
1016_IWW_ANG_XX.wav,0,Angry
1016_MTI_ANG_XX.wav,0,Angry
1016_TAI_ANG_XX.wav,0,Angry
1016_TIE_ANG_XX.wav,0,Angry
1016_TSI_ANG_XX.wav,0,Angry
1016_WSI_ANG_XX.wav,0,Angry
1017_DFA_ANG_XX.wav,0,Angry
1017_IEO_ANG_HI.wav,0,Angry
1017_IEO_ANG_LO.wav,0,Angry
1017_IEO_ANG_MD.wav,0,Angry
1017_IOM_ANG_XX.wav,0,Angry
1017_ITH_ANG_XX.wav,0,Angry
1017_ITS_ANG_XX.wav,0,Angry
1017_IWL_ANG_XX.wav,0,Angry
1017_IWW_ANG_XX.wav,0,Angry
